,Unnamed: 0,code_p,Inventory value,Inventory,Total orders,total 23,AV23,multiplier,Minimum stock,purchase_r,name_p_BRI,name_p_BRIS,name_p_COB TUBE,name_p_COSTA,name_p_Cob magnet,name_p_Deep SMD,name_p_JIMI,name_p_MINI B,name_p_MINI C,name_p_PATENT,name_p_SELINE,name_p_STEPS,name_p_TORRES,color_p_B,color_p_G,color_p_W,color_p_WG,color_p_b,color_p_g,color_p_w,Month,Value
385,385,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,February,42
386,386,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,March,75
387,387,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,April,1
388,388,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,May,47
389,389,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,June,54
390,390,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,July,38
391,391,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,August,27
392,392,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,September,69
393,393,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,October,34
394,394,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Novermber,11
395,395,15087,12293,190,0,496,36,5,179,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,December,14
396,396,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,January,166
397,397,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,February,76
398,398,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,March,198
399,399,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,April,27
400,400,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,May,178
401,401,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,June,4
402,402,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,July,175
403,403,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,August,240
404,404,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,September,126
405,405,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,October,172
406,406,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Novermber,16
407,407,15080,108,3,1000,1581,146,6,875,76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,December,203
408,408,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,January,138
409,409,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,February,57
410,410,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,March,71
411,411,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,April,17
412,412,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,May,101
413,413,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,June,49
414,414,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,July,60
415,415,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,August,149
416,416,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,September,61
417,417,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,October,90
418,418,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Novermber,12
419,419,15081,9180,255,300,857,74,6,446,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,December,52
420,420,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,January,48
421,421,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,February,53
422,422,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,March,114
423,423,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,April,69
424,424,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,May,38
425,425,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,June,58
426,426,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,July,79
427,427,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,August,137
428,428,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,September,57
429,429,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,October,19
430,430,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Novermber,69
431,431,15086,15552,243,300,773,72,6,433,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,December,32
432,432,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,January,145
433,433,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,February,105
434,434,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,March,33
435,435,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,April,48
436,436,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,May,168
437,437,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,June,89
438,438,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,July,102
439,439,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,August,270
440,440,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,September,87
441,441,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,October,55
442,442,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Novermber,-5
443,443,15083,3622,72,1000,1210,102,6,611,421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,December,113
444,444,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,January,5
445,445,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,February,5
446,446,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,March,5
447,447,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,April,1
448,448,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,May,1
449,449,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,June,6
450,450,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,July,2
451,451,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,August,8
452,452,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,September,7
453,453,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,October,0
454,454,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Novermber,11
455,455,15088,3370,52,0,53,6,5,28,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,December,2
456,456,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,January,5
457,457,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,February,36
458,458,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,March,-1
459,459,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,April,0
460,460,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,May,6
461,461,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,June,14
462,462,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,July,1
463,463,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,August,18
464,464,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,September,11
465,465,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,October,0
466,466,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Novermber,0
467,467,15085,5940,108,0,100,6,5,30,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,December,10
468,468,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,January,11
469,469,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,February,8
470,470,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,March,16
471,471,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,April,0
472,472,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,May,4
473,473,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,June,4
474,474,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,July,1
475,475,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,August,0
476,476,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,September,12
477,477,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,October,-3
478,478,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Novermber,3
479,479,15082,13612,332,0,60,3,5,13,319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,December,4
480,480,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,January,11
481,481,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,February,20
482,482,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,March,9
483,483,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,April,4
484,484,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,May,15
485,485,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,June,12
486,486,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,July,6
487,487,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,August,11
488,488,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,September,20
489,489,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,October,6
490,490,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Novermber,0
491,491,15907,6848,107,0,121,9,5,43,64,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,December,7
492,492,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,January,0
493,493,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,February,0
494,494,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,March,0
495,495,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,April,0
496,496,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,May,0
497,497,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,June,2
498,498,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,July,18
499,499,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,August,4
500,500,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,September,2
501,501,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,October,0
502,502,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Novermber,9
503,503,15906,13248,207,0,35,7,5,33,174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,December,0
504,504,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,January,2
505,505,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,February,2
506,506,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,March,2
507,507,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,April,0
508,508,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,May,0
509,509,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,June,0
510,510,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,July,-1
511,511,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,August,0
512,512,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,September,4
513,513,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,October,0
514,514,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Novermber,2
515,515,15915,11296,32,0,11,1,5,5,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,December,0
516,516,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,January,0
517,517,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,February,0
518,518,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,March,0
519,519,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,April,0
520,520,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,May,0
521,521,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,June,15
522,522,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,July,1
523,523,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,August,0
524,524,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,September,0
525,525,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,October,1
526,526,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Novermber,0
527,527,15916,8970,23,0,17,0,5,2,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,December,0
528,528,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,January,3
529,529,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,February,0
530,530,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,March,6
531,531,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,April,0
532,532,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,May,9
533,533,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,June,13
534,534,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,July,6
535,535,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,August,8
536,536,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,September,3
537,537,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,October,2
538,538,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Novermber,3
539,539,15908,19182,278,0,53,4,5,22,256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,December,0
540,540,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,January,0
541,541,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,February,1
542,542,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,March,0
543,543,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,April,0
544,544,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,May,0
545,545,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,June,0
546,546,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,July,0
547,547,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,August,0
548,548,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,September,0
549,549,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,October,0
550,550,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Novermber,1
551,551,15913,6929,13,0,2,0,5,1,12,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,December,0
552,552,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,January,3
553,553,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,February,0
554,554,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,March,0
555,555,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,April,0
556,556,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,May,2
557,557,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,June,0
558,558,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,July,0
559,559,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,August,0
560,560,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,September,1
561,561,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,October,0
562,562,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Novermber,1
563,563,15914,21348,36,0,7,0,5,2,34,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,December,0
564,564,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,January,23
565,565,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,February,1
566,566,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,March,0
567,567,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,April,2
568,568,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,May,4
569,569,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,June,3
570,570,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,July,0
571,571,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,August,2
572,572,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,September,2
573,573,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,October,6
574,574,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Novermber,2
575,575,15911,28640,358,0,50,2,5,12,346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,December,5
576,576,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,January,10
577,577,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,February,2
578,578,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,March,3
579,579,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,April,7
580,580,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,May,16
581,581,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,June,5
582,582,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,July,-4
583,583,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,August,0
584,584,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,September,2
585,585,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,October,6
